"Date Time, PST",Day,"Rain, mm","Pressure, mbar","Temp, °C","RH, %","DewPt, °C","Wind Speed, m/s","Gust Speed, m/s","Wind Direction, ø","Solar Radiation, W/m²","Wetness, %","Snow depth, cm","Water Content, m³/m³ 15 cm","WC_cal, m³/m³","Soil Temp, °C","Sfc Temp, °C","Water Content, m³/m³ 5 cm","Water Content, m³/m³ 30 cm","Temp 2, °C","RH 2, %","DewPt 2, °C","Temp 30 cm, °C","RH 30 cm, %","DewPt 30 cm, °C",Comments
2024-12-31 10:00,2024-12-31,0,914.25,-4.745,99.997,-4.758,0,0,167.1,0.6,20,NAN,0.1768,0.2113,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2024-12-31 11:00,2024-12-31,0,914.35,-4.646,99.995,-4.659,0,0,167.1,0.6,20,NAN,0.1768,0.2113,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2024-12-31 12:00,2024-12-31,0,914.15,-4.734,99.907,-4.759,0,0,167.1,0.6,20,NAN,0.1768,0.2113,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2024-12-31 13:00,2024-12-31,0,914.05,-4.927,99.634,-4.988,0,0,167.1,0.6,20,NAN,0.1768,0.2113,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2024-12-31 14:00,2024-12-31,0,914.15,-5.3,99.237,-5.414,0,0,167.1,0.6,19.41,NAN,0.1768,0.2113,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2024-12-31 15:00,2024-12-31,0,914.15,-5.689,98.782,-5.864,0,0,167.1,0.6,19.41,NAN,0.1768,0.2113,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2024-12-31 16:00,2024-12-31,0,914.15,-6.088,98.5,-6.3,0,0,167.1,0.6,19.41,NAN,0.1768,0.2113,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2024-12-31 17:00,2024-12-31,0,914.05,-6.383,99.069,-6.52,0,0,167.1,0.6,18.82,NAN,0.1768,0.2113,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2024-12-31 18:00,2024-12-31,0,913.75,-6.772,98.387,-6.999,0,0,167.1,0.6,18.82,NAN,0.1768,0.2113,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2024-12-31 19:00,2024-12-31,0,913.75,-6.957,98.515,-7.167,0,0,167.1,0.6,18.82,NAN,0.1768,0.2113,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2024-12-31 20:00,2024-12-31,0,913.75,-7.209,98.676,-7.398,0,0,167.1,0.6,18.82,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2024-12-31 21:00,2024-12-31,0,913.75,-7.708,98.367,-7.937,0,0,167.1,0.6,18.82,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2024-12-31 22:00,2024-12-31,0,913.75,-8.045,98.373,-8.273,0,0,167.1,0.6,18.24,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2024-12-31 23:00,2024-12-31,0,913.65,-8.343,98.064,-8.612,0,0,167.1,0.6,18.24,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 0:00,2025-01-01,0,913.55,-8.498,98.042,-8.769,0,0,167.1,0.6,18.24,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 1:00,2025-01-01,0,913.35,-8.713,98.047,-8.984,0,0,167.1,0.6,18.24,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 2:00,2025-01-01,0,913.35,-9.08,97.668,-9.4,0,0,167.1,0.6,18.24,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 3:00,2025-01-01,0,913.25,-9.812,96.921,-10.228,0,0,167.1,0.6,17.65,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 4:00,2025-01-01,0,913.05,-10.767,96.568,-11.226,0,0,167.1,0.6,17.06,NAN,0.1775,0.2122,1.344,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 5:00,2025-01-01,0,912.95,-11.498,96.693,-11.94,0,0,167.1,0.6,17.06,NAN,0.1775,0.2122,1.344,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 6:00,2025-01-01,0,912.85,-11.986,96.483,-12.454,0,0,167.1,0.6,17.06,NAN,0.1775,0.2122,1.344,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 7:00,2025-01-01,0,912.95,-12.314,96.37,-12.795,0,0,167.1,0.6,17.06,NAN,0.1775,0.2122,1.344,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 8:00,2025-01-01,0,912.95,-12.659,96.078,-13.177,0,0,167.1,0.6,16.47,NAN,0.1775,0.2122,1.344,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 9:00,2025-01-01,0,913.05,-13.279,96.004,-13.804,0,0,167.1,0.6,16.47,NAN,0.1775,0.2122,1.344,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 10:00,2025-01-01,0,913.45,-13.056,96.373,-13.535,0,0,167.1,0.6,16.47,NAN,0.1775,0.2122,1.344,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 11:00,2025-01-01,0,913.45,-12.271,96.786,-12.699,0,0,167.1,0.6,17.06,NAN,0.1775,0.2122,1.344,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 12:00,2025-01-01,0,913.05,-11.566,97.125,-11.952,0,0,167.1,0.6,17.06,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 13:00,2025-01-01,0,912.85,-11.241,97.127,-11.628,0,0,167.1,0.6,17.06,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 14:00,2025-01-01,0,912.45,-11.102,97.226,-11.476,0,0,167.1,0.6,17.06,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 15:00,2025-01-01,0,912.25,-11.064,96.831,-11.489,0,0,167.1,0.6,17.06,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 16:00,2025-01-01,0,912.25,-11.59,96.526,-12.053,0,0,167.1,0.6,17.06,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 17:00,2025-01-01,0,912.45,-11.708,96.698,-12.149,0,0,167.1,0.6,16.47,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 18:00,2025-01-01,0,912.75,-11.981,96.191,-12.486,0,0,167.1,0.6,16.47,NAN,0.1775,0.2122,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 19:00,2025-01-01,0,912.65,-12.188,95.65,-12.762,0,0,167.1,0.6,16.47,NAN,0.1782,0.2131,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 20:00,2025-01-01,0,912.75,-12.332,95.961,-12.866,0,0,167.1,0.6,16.47,NAN,0.1782,0.2131,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 21:00,2025-01-01,0,913.05,-12.26,96.196,-12.764,0,0,167.1,0.6,16.47,NAN,0.1782,0.2131,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 22:00,2025-01-01,0,913.15,-12.287,95.933,-12.824,0,0,167.1,0.6,16.47,NAN,0.1775,0.2122,1.289,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-01 23:00,2025-01-01,0,913.25,-12.686,95.662,-13.257,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 0:00,2025-01-02,0,913.35,-13.019,95.631,-13.593,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.289,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 1:00,2025-01-02,0,913.45,-13.574,94.737,-14.26,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.289,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 2:00,2025-01-02,0,913.45,-14.499,94.65,-15.192,0,0,167.1,0.6,15.29,NAN,0.1782,0.2131,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 3:00,2025-01-02,0,913.65,-15.131,94.534,-15.836,0,0,167.1,0.6,15.29,NAN,0.1782,0.2131,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 4:00,2025-01-02,0,913.65,-15.788,94.472,-16.498,0,0,167.1,0.6,15.29,NAN,0.1782,0.2131,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 5:00,2025-01-02,0,913.35,-16.303,94.252,-17.039,0,0,167.1,0.6,14.71,NAN,0.1782,0.2131,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 6:00,2025-01-02,0,913.45,-16.93,93.939,-17.702,0,0,167.1,0.6,14.71,NAN,0.1782,0.2131,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 7:00,2025-01-02,0,913.55,-17.343,93.735,-18.138,0,0,167.1,0.6,14.71,NAN,0.1782,0.2131,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 8:00,2025-01-02,0,913.45,-17.756,93.768,-18.545,0,0,167.1,0.6,14.12,NAN,0.1782,0.2131,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 9:00,2025-01-02,0,913.35,-17.764,93.835,-18.545,0,0,167.1,0.6,14.12,NAN,0.1782,0.2131,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 10:00,2025-01-02,0,913.75,-17.847,93.976,-18.61,0,0,167.1,0.6,14.71,NAN,0.1782,0.2131,1.317,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 11:00,2025-01-02,0,913.55,-17.051,94.582,-17.742,0,0,167.1,0.6,14.71,NAN,0.1782,0.2131,1.289,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 12:00,2025-01-02,0,912.85,-16.289,94.524,-16.99,0,0,167.1,0.6,14.71,NAN,0.1782,0.2131,1.289,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 13:00,2025-01-02,0,912.15,-15.584,94.629,-16.275,0,0,167.1,0.6,15.29,NAN,0.1782,0.2131,1.289,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 14:00,2025-01-02,0,911.65,-14.933,92.596,-15.888,0,0,167.1,0.6,15.29,NAN,0.1782,0.2131,1.289,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 15:00,2025-01-02,0,911.45,-14.863,92.612,-15.816,0,0,167.1,0.6,15.29,NAN,0.1782,0.2131,1.262,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 16:00,2025-01-02,0,911.35,-14.901,92.886,-15.819,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.262,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 17:00,2025-01-02,0,911.35,-15.048,93.776,-15.85,0,0,167.1,0.6,14.71,NAN,0.1782,0.2131,1.262,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 18:00,2025-01-02,0,911.35,-15.182,94.281,-15.919,0,0,167.1,0.6,14.71,NAN,0.1782,0.2131,1.262,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 19:00,2025-01-02,0,911.25,-15.196,94.73,-15.876,0,0,167.1,0.6,14.71,NAN,0.1782,0.2131,1.262,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 20:00,2025-01-02,0,911.15,-15.134,95.077,-15.771,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.262,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 21:00,2025-01-02,0,911.05,-15.062,95.279,-15.673,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.235,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 22:00,2025-01-02,0,911.15,-14.941,95.14,-15.57,0,0,167.1,0.6,14.71,NAN,0.1782,0.2131,1.235,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-02 23:00,2025-01-02,0,910.95,-14.801,95.286,-15.413,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.235,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 0:00,2025-01-03,0,910.95,-14.751,95.193,-15.374,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.235,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 1:00,2025-01-03,0,910.75,-14.667,95.364,-15.269,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.235,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 2:00,2025-01-03,0,910.65,-14.638,95.517,-15.221,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.235,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 3:00,2025-01-03,0,910.75,-14.633,95.076,-15.272,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.235,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 4:00,2025-01-03,0,910.55,-14.59,94.902,-15.251,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.235,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 5:00,2025-01-03,0,910.15,-14.911,94.87,-15.575,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.235,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 6:00,2025-01-03,0,909.65,-15.059,94.917,-15.716,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.208,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 7:00,2025-01-03,0,909.05,-14.922,95.297,-15.532,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.208,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 8:00,2025-01-03,0,908.55,-14.713,95.865,-15.252,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.208,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 9:00,2025-01-03,0,908.45,-14.423,96.057,-14.939,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.208,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 10:00,2025-01-03,0,908.35,-14.11,96.826,-14.53,0,0,167.1,0.6,14.71,NAN,0.179,0.2141,1.208,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 11:00,2025-01-03,0,907.95,-13.646,97.006,-14.044,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 12:00,2025-01-03,0,907.05,-13.016,97.118,-13.401,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 13:00,2025-01-03,0,906.15,-12.391,97.125,-12.776,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 14:00,2025-01-03,0,905.55,-12.094,97.366,-12.449,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 15:00,2025-01-03,0,904.85,-11.925,97.308,-12.287,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 16:00,2025-01-03,0,904.65,-11.818,97.249,-12.188,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 17:00,2025-01-03,0,904.45,-11.839,97.134,-12.224,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 18:00,2025-01-03,0,904.25,-11.777,97.296,-12.141,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 19:00,2025-01-03,0,904.05,-11.732,97.502,-12.07,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.153,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 20:00,2025-01-03,0,903.65,-11.635,97.476,-11.976,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.153,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 21:00,2025-01-03,0,903.15,-11.523,97.777,-11.826,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.153,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 22:00,2025-01-03,0,902.95,-11.279,97.923,-11.564,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.153,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-03 23:00,2025-01-03,0,902.95,-11.059,97.864,-11.352,0,0,167.1,0.6,15.29,NAN,0.1782,0.2131,1.153,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 0:00,2025-01-04,0,903.05,-10.925,97.823,-11.223,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.153,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 1:00,2025-01-04,0,902.85,-10.75,98.035,-11.021,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.126,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 2:00,2025-01-04,0,902.95,-10.721,97.816,-11.02,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.126,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 3:00,2025-01-04,0,903.05,-10.678,97.92,-10.964,0,0,167.1,0.6,15.29,NAN,0.179,0.2141,1.126,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 4:00,2025-01-04,0,903.05,-10.708,97.876,-10.999,0,0,167.1,0.6,15.29,NAN,0.1782,0.2131,1.126,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 5:00,2025-01-04,0,903.05,-10.74,97.865,-11.033,0,0,167.1,0.6,15.29,NAN,0.1782,0.2131,1.126,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 6:00,2025-01-04,0,902.95,-10.608,97.98,-10.886,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.126,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 7:00,2025-01-04,0,903.05,-10.488,98.111,-10.749,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.126,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 8:00,2025-01-04,0,903.25,-10.279,98.122,-10.539,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.126,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 9:00,2025-01-04,0,903.35,-10.107,98.315,-10.342,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.126,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 10:00,2025-01-04,0,903.75,-9.866,98.561,-10.07,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.126,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 11:00,2025-01-04,0,904.15,-9.418,98.819,-9.589,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.099,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 12:00,2025-01-04,0,904.15,-8.997,98.778,-9.173,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.099,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 13:00,2025-01-04,0,904.05,-8.482,99.124,-8.613,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.099,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 14:00,2025-01-04,0,903.85,-8.045,99.097,-8.179,0,0,167.1,0.6,16.47,NAN,0.1782,0.2131,1.099,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 15:00,2025-01-04,0,903.95,-7.828,99.269,-7.94,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.099,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 16:00,2025-01-04,0,904.35,-7.775,99.199,-7.896,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.099,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 17:00,2025-01-04,0,904.65,-7.828,99.126,-7.958,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.099,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 18:00,2025-01-04,0,904.75,-7.914,99.242,-8.03,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.099,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 19:00,2025-01-04,0,904.85,-7.882,99.316,-7.988,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.099,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 20:00,2025-01-04,0,905.05,-7.868,99.335,-7.971,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 21:00,2025-01-04,0,905.55,-7.914,99.232,-8.031,0,0,167.1,0.6,15.88,NAN,0.1775,0.2122,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 22:00,2025-01-04,0,905.95,-7.909,99.452,-7.997,0,0,167.1,0.6,15.88,NAN,0.1775,0.2122,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-04 23:00,2025-01-04,0,906.45,-7.831,99.55,-7.907,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 0:00,2025-01-05,0,906.75,-7.901,99.196,-8.022,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 1:00,2025-01-05,0,907.15,-7.911,99.312,-8.017,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 2:00,2025-01-05,0,907.45,-7.946,99.207,-8.066,0,0,167.1,0.6,15.88,NAN,0.1775,0.2122,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 3:00,2025-01-05,0,907.85,-8.056,99.373,-8.155,0,0,167.1,0.6,15.88,NAN,0.1775,0.2122,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 4:00,2025-01-05,0,908.35,-8.002,99.324,-8.107,0,0,167.1,0.6,15.88,NAN,0.1775,0.2122,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 5:00,2025-01-05,0,908.85,-7.992,99.22,-8.11,0,0,167.1,0.6,15.88,NAN,0.1775,0.2122,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 6:00,2025-01-05,0,909.25,-8.029,99.113,-8.161,0,0,167.1,0.6,15.88,NAN,0.1775,0.2122,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 7:00,2025-01-05,0,909.65,-8.381,98.497,-8.593,0,0,167.1,0.6,15.88,NAN,0.1782,0.2131,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 8:00,2025-01-05,0,910.35,-8.775,98.628,-8.97,0,0,167.1,0.6,15.88,NAN,0.1775,0.2122,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 9:00,2025-01-05,0,911.25,-8.592,99.11,-8.725,0,0,167.1,0.6,15.88,NAN,0.1775,0.2122,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 10:00,2025-01-05,0,912.05,-8.187,99.249,-8.302,0,0,167.1,0.6,15.88,NAN,0.1775,0.2122,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 11:00,2025-01-05,0,912.55,-8.067,98.921,-8.224,0,0,167.1,0.6,15.88,NAN,0.1775,0.2122,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 12:00,2025-01-05,0,913.25,-7.622,99.475,-7.707,0,0,167.1,0.6,16.47,NAN,0.1775,0.2122,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 13:00,2025-01-05,0,913.85,-6.767,99.507,-6.847,0,0,167.1,0.6,16.47,NAN,0.1775,0.2122,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 14:00,2025-01-05,0,914.25,-6.472,99.205,-6.591,0,0,167.1,0.6,16.47,NAN,0.1775,0.2122,1.071,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
2025-01-05 15:00,2025-01-05,0,914.85,-6.059,99.597,-6.126,0,0,167.1,0.6,16.47,NAN,0.1775,0.2122,1.044,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,
